res_id,res_respuesta,usr_correo,mus_id,preguntas_preg_id,encuesta_enc_cve
13467,0,isabelrosales@example.com,692,2,1
13468,1,isabelrosales@example.com,692,3,1
13469,1,isabelrosales@example.com,692,4,1
13470,1,isabelrosales@example.com,692,5,1
13471,3,ffonseca@example.net,692,1,1
13472,0,ffonseca@example.net,692,2,1
13473,0,ffonseca@example.net,692,3,1
13474,1,ffonseca@example.net,692,4,1
13475,2,ffonseca@example.net,692,5,1
13476,5,raulrosas@example.org,692,1,1
13477,0,raulrosas@example.org,692,2,1
13478,1,raulrosas@example.org,692,3,1
13479,4,raulrosas@example.org,692,4,1
13480,2,raulrosas@example.org,692,5,1
13481,4,psaldivar@example.com,692,1,1
13482,0,psaldivar@example.com,692,2,1
13483,1,psaldivar@example.com,692,3,1
13484,2,psaldivar@example.com,692,4,1
13485,1,psaldivar@example.com,692,5,1
13486,5,jose-mariacollado@example.net,692,1,1
13487,0,jose-mariacollado@example.net,692,2,1
13488,1,jose-mariacollado@example.net,692,3,1
13489,3,jose-mariacollado@example.net,692,4,1
13490,2,jose-mariacollado@example.net,692,5,1
13491,2,regaladomaximiliano@example.com,692,1,1
13492,0,regaladomaximiliano@example.com,692,2,1
13493,1,regaladomaximiliano@example.com,692,3,1
13494,4,regaladomaximiliano@example.com,692,4,1
13495,2,regaladomaximiliano@example.com,692,5,1
13496,3,luisaalcantar@example.com,692,1,1
13497,1,luisaalcantar@example.com,692,2,1
13498,0,luisaalcantar@example.com,692,3,1
13499,4,luisaalcantar@example.com,692,4,1
13500,3,luisaalcantar@example.com,692,5,1
13501,3,modesto43@example.org,1232,1,1
13502,0,modesto43@example.org,1232,2,1
13503,1,modesto43@example.org,1232,3,1
13504,3,modesto43@example.org,1232,4,1
13505,1,modesto43@example.org,1232,5,1
13506,4,teresa91@example.org,1232,1,1
13507,1,teresa91@example.org,1232,2,1
13508,1,teresa91@example.org,1232,3,1
13509,1,teresa91@example.org,1232,4,1
13510,2,teresa91@example.org,1232,5,1
13511,3,aracelide-leon@example.org,1232,1,1
13512,0,aracelide-leon@example.org,1232,2,1
13513,0,aracelide-leon@example.org,1232,3,1
13514,3,aracelide-leon@example.org,1232,4,1
13515,1,aracelide-leon@example.org,1232,5,1
13516,3,oscarbetancourt@example.com,1232,1,1
13517,1,oscarbetancourt@example.com,1232,2,1
13518,1,oscarbetancourt@example.com,1232,3,1
13519,3,oscarbetancourt@example.com,1232,4,1
13520,1,oscarbetancourt@example.com,1232,5,1
13521,2,normavillareal@example.net,1232,1,1
13522,1,normavillareal@example.net,1232,2,1
13523,1,normavillareal@example.net,1232,3,1
13524,2,normavillareal@example.net,1232,4,1
13525,1,normavillareal@example.net,1232,5,1
13526,5,roybalestela@example.net,1232,1,1
13527,1,roybalestela@example.net,1232,2,1
13528,1,roybalestela@example.net,1232,3,1
13529,2,roybalestela@example.net,1232,4,1
13530,2,roybalestela@example.net,1232,5,1
13531,4,ysamaniego@example.org,1232,1,1
13532,0,ysamaniego@example.org,1232,2,1
13533,0,ysamaniego@example.org,1232,3,1
13534,4,ysamaniego@example.org,1232,4,1
13535,2,ysamaniego@example.org,1232,5,1
13536,4,adelaroybal@example.com,1232,1,1
13537,1,adelaroybal@example.com,1232,2,1
13538,0,adelaroybal@example.com,1232,3,1
13539,1,adelaroybal@example.com,1232,4,1
13540,1,adelaroybal@example.com,1232,5,1
13541,2,gmadera@example.org,1232,1,1
13542,0,gmadera@example.org,1232,2,1
13543,1,gmadera@example.org,1232,3,1
13544,4,gmadera@example.org,1232,4,1
13545,2,gmadera@example.org,1232,5,1
13546,5,irosas@example.com,1232,1,1
13547,0,irosas@example.com,1232,2,1
13548,1,irosas@example.com,1232,3,1
13549,4,irosas@example.com,1232,4,1
13550,3,irosas@example.com,1232,5,1
13551,3,esther14@example.com,1232,1,1
13552,0,esther14@example.com,1232,2,1
13553,0,esther14@example.com,1232,3,1
13554,2,esther14@example.com,1232,4,1
13555,3,esther14@example.com,1232,5,1
13556,3,paola60@example.org,1232,1,1
13557,0,paola60@example.org,1232,2,1
13558,1,paola60@example.org,1232,3,1
13559,4,paola60@example.org,1232,4,1
13560,1,paola60@example.org,1232,5,1
13561,4,lorenzopuente@example.org,1232,1,1
13562,0,lorenzopuente@example.org,1232,2,1
13563,1,lorenzopuente@example.org,1232,3,1
13564,1,lorenzopuente@example.org,1232,4,1
13565,1,lorenzopuente@example.org,1232,5,1
13566,2,ccandelaria@example.org,1232,1,1
13567,1,ccandelaria@example.org,1232,2,1
13568,1,ccandelaria@example.org,1232,3,1
13569,4,ccandelaria@example.org,1232,4,1
13570,3,ccandelaria@example.org,1232,5,1
13571,3,ecalderon@example.net,1232,1,1
13572,0,ecalderon@example.net,1232,2,1
13573,0,ecalderon@example.net,1232,3,1
13574,1,ecalderon@example.net,1232,4,1
13575,2,ecalderon@example.net,1232,5,1
13576,4,qapodaca@example.org,1232,1,1
13577,0,qapodaca@example.org,1232,2,1
13578,1,qapodaca@example.org,1232,3,1
13579,2,qapodaca@example.org,1232,4,1
13580,1,qapodaca@example.org,1232,5,1
13581,3,valejandro@example.org,1232,1,1
13582,0,valejandro@example.org,1232,2,1
13583,0,valejandro@example.org,1232,3,1
13584,1,valejandro@example.org,1232,4,1
13585,3,valejandro@example.org,1232,5,1
13586,5,esteban04@example.net,1232,1,1
13587,1,esteban04@example.net,1232,2,1
13588,1,esteban04@example.net,1232,3,1
13589,1,esteban04@example.net,1232,4,1
13590,1,esteban04@example.net,1232,5,1
13591,2,granadoesparta@example.net,1232,1,1
13592,0,granadoesparta@example.net,1232,2,1
13593,0,granadoesparta@example.net,1232,3,1
13594,4,granadoesparta@example.net,1232,4,1
13595,1,granadoesparta@example.net,1232,5,1
13596,4,del-rioabigail@example.org,1232,1,1
13597,0,del-rioabigail@example.org,1232,2,1
13598,0,del-rioabigail@example.org,1232,3,1
13599,3,del-rioabigail@example.org,1232,4,1
13600,1,del-rioabigail@example.org,1232,5,1
13601,4,jgalarza@example.net,1232,1,1
13602,0,jgalarza@example.net,1232,2,1
13603,1,jgalarza@example.net,1232,3,1
13604,3,jgalarza@example.net,1232,4,1
13605,1,jgalarza@example.net,1232,5,1
13606,4,qcolunga@example.com,1232,1,1
13607,0,qcolunga@example.com,1232,2,1
13608,1,qcolunga@example.com,1232,3,1
13609,3,qcolunga@example.com,1232,4,1
13610,3,qcolunga@example.com,1232,5,1
13611,4,joaquinleon@example.net,1232,1,1
13612,0,joaquinleon@example.net,1232,2,1
13613,0,joaquinleon@example.net,1232,3,1
13614,1,joaquinleon@example.net,1232,4,1
13615,3,joaquinleon@example.net,1232,5,1
13616,5,olivia36@example.org,1232,1,1
13617,0,olivia36@example.org,1232,2,1
13618,0,olivia36@example.org,1232,3,1
13619,3,olivia36@example.org,1232,4,1
13620,3,olivia36@example.org,1232,5,1
13621,3,eloy78@example.net,1232,1,1
13622,1,eloy78@example.net,1232,2,1
13623,1,eloy78@example.net,1232,3,1
13624,2,eloy78@example.net,1232,4,1
13625,3,eloy78@example.net,1232,5,1
13626,3,ivancasanova@example.com,1232,1,1
13627,0,ivancasanova@example.com,1232,2,1
13628,0,ivancasanova@example.com,1232,3,1
13629,1,ivancasanova@example.com,1232,4,1
13630,2,ivancasanova@example.com,1232,5,1
13631,4,anel09@example.com,1232,1,1
13632,0,anel09@example.com,1232,2,1
13633,0,anel09@example.com,1232,3,1
13634,2,anel09@example.com,1232,4,1
13635,3,anel09@example.com,1232,5,1
13636,3,caballerojulio@example.com,1232,1,1
13637,1,caballerojulio@example.com,1232,2,1
13638,0,caballerojulio@example.com,1232,3,1
13639,2,caballerojulio@example.com,1232,4,1
13640,3,caballerojulio@example.com,1232,5,1
13641,5,rufinodelgadillo@example.com,1232,1,1
13642,1,rufinodelgadillo@example.com,1232,2,1
13643,1,rufinodelgadillo@example.com,1232,3,1
13644,3,rufinodelgadillo@example.com,1232,4,1
13645,1,rufinodelgadillo@example.com,1232,5,1
13646,2,dulce55@example.com,1232,1,1
13647,1,dulce55@example.com,1232,2,1
13648,1,dulce55@example.com,1232,3,1
13649,2,dulce55@example.com,1232,4,1
13650,1,dulce55@example.com,1232,5,1
13651,2,iglesiashoracio@example.net,1232,1,1
13652,1,iglesiashoracio@example.net,1232,2,1
13653,0,iglesiashoracio@example.net,1232,3,1
13654,3,iglesiashoracio@example.net,1232,4,1
13655,1,iglesiashoracio@example.net,1232,5,1
13656,4,acordero@example.com,1232,1,1
13657,1,acordero@example.com,1232,2,1
13658,0,acordero@example.com,1232,3,1
13659,1,acordero@example.com,1232,4,1
13660,2,acordero@example.com,1232,5,1
13661,4,sonia28@example.com,1232,1,1
13662,1,sonia28@example.com,1232,2,1
13663,0,sonia28@example.com,1232,3,1
13664,4,sonia28@example.com,1232,4,1
13665,3,sonia28@example.com,1232,5,1
13666,3,fidel14@example.com,1232,1,1
13667,1,fidel14@example.com,1232,2,1
13668,1,fidel14@example.com,1232,3,1
13669,4,fidel14@example.com,1232,4,1
13670,3,fidel14@example.com,1232,5,1
13671,3,rubyesparza@example.com,1232,1,1
13672,0,rubyesparza@example.com,1232,2,1
13673,0,rubyesparza@example.com,1232,3,1
13674,2,rubyesparza@example.com,1232,4,1
13675,3,rubyesparza@example.com,1232,5,1
13676,5,javier96@example.org,1232,1,1
13677,0,javier96@example.org,1232,2,1
13678,0,javier96@example.org,1232,3,1
13679,1,javier96@example.org,1232,4,1
13680,3,javier96@example.org,1232,5,1
13681,4,dgarza@example.com,1232,1,1
13682,0,dgarza@example.com,1232,2,1
13683,0,dgarza@example.com,1232,3,1
13684,2,dgarza@example.com,1232,4,1
13685,2,dgarza@example.com,1232,5,1
13686,3,saldanasoledad@example.com,1232,1,1
13687,0,saldanasoledad@example.com,1232,2,1
13688,1,saldanasoledad@example.com,1232,3,1
13689,3,saldanasoledad@example.com,1232,4,1
13690,3,saldanasoledad@example.com,1232,5,1
13691,4,gracielacordova@example.net,1232,1,1
13692,0,gracielacordova@example.net,1232,2,1
13693,1,gracielacordova@example.net,1232,3,1
13694,1,gracielacordova@example.net,1232,4,1
13695,3,gracielacordova@example.net,1232,5,1
13696,4,ytorres@example.com,1232,1,1
13697,1,ytorres@example.com,1232,2,1
13698,0,ytorres@example.com,1232,3,1
13699,1,ytorres@example.com,1232,4,1
13700,3,ytorres@example.com,1232,5,1
13701,2,rodolfo57@example.org,1232,1,1
13702,1,rodolfo57@example.org,1232,2,1
13703,1,rodolfo57@example.org,1232,3,1
13704,2,rodolfo57@example.org,1232,4,1
13705,3,rodolfo57@example.org,1232,5,1
13706,4,avilaenrique@example.net,1232,1,1
13707,1,avilaenrique@example.net,1232,2,1
13708,1,avilaenrique@example.net,1232,3,1
13709,2,avilaenrique@example.net,1232,4,1
13710,3,avilaenrique@example.net,1232,5,1
13711,4,genaro38@example.org,1232,1,1
13712,1,genaro38@example.org,1232,2,1
13713,1,genaro38@example.org,1232,3,1
13714,3,genaro38@example.org,1232,4,1
13715,1,genaro38@example.org,1232,5,1
13716,3,camilonava@example.com,1232,1,1
13717,1,camilonava@example.com,1232,2,1
13718,1,camilonava@example.com,1232,3,1
13719,2,camilonava@example.com,1232,4,1
13720,1,camilonava@example.com,1232,5,1
13721,4,maria-josepuga@example.com,1232,1,1
13722,0,maria-josepuga@example.com,1232,2,1
13723,1,maria-josepuga@example.com,1232,3,1
13724,2,maria-josepuga@example.com,1232,4,1
13725,1,maria-josepuga@example.com,1232,5,1
13726,5,pcarvajal@example.net,1232,1,1
13727,0,pcarvajal@example.net,1232,2,1
13728,1,pcarvajal@example.net,1232,3,1
13729,2,pcarvajal@example.net,1232,4,1
13730,1,pcarvajal@example.net,1232,5,1
13731,2,leonardochavarria@example.org,1232,1,1
13732,1,leonardochavarria@example.org,1232,2,1
13733,0,leonardochavarria@example.org,1232,3,1
13734,4,leonardochavarria@example.org,1232,4,1
13735,1,leonardochavarria@example.org,1232,5,1
13736,2,jose-emilio94@example.org,1232,1,1
13737,1,jose-emilio94@example.org,1232,2,1
13738,0,jose-emilio94@example.org,1232,3,1
13739,1,jose-emilio94@example.org,1232,4,1
13740,2,jose-emilio94@example.org,1232,5,1
13741,3,gsolorio@example.net,1232,1,1
13742,0,gsolorio@example.net,1232,2,1
13743,0,gsolorio@example.net,1232,3,1
13744,1,gsolorio@example.net,1232,4,1
13745,3,gsolorio@example.net,1232,5,1
13746,2,madridserafin@example.net,1232,1,1
13747,0,madridserafin@example.net,1232,2,1
13748,1,madridserafin@example.net,1232,3,1
13749,4,madridserafin@example.net,1232,4,1
13750,3,madridserafin@example.net,1232,5,1
13751,3,vmelgar@example.org,1232,1,1
13752,1,vmelgar@example.org,1232,2,1
13753,0,vmelgar@example.org,1232,3,1
13754,1,vmelgar@example.org,1232,4,1
13755,1,vmelgar@example.org,1232,5,1
13756,5,ramosdaniela@example.org,1232,1,1
13757,1,ramosdaniela@example.org,1232,2,1
13758,0,ramosdaniela@example.org,1232,3,1
13759,2,ramosdaniela@example.org,1232,4,1
13760,2,ramosdaniela@example.org,1232,5,1
13761,2,rosarioulloa@example.org,1232,1,1
13762,0,rosarioulloa@example.org,1232,2,1
13763,1,rosarioulloa@example.org,1232,3,1
13764,3,rosarioulloa@example.org,1232,4,1
13765,2,rosarioulloa@example.org,1232,5,1
13766,4,luis-manuelpatino@example.net,1232,1,1
13767,1,luis-manuelpatino@example.net,1232,2,1
13768,1,luis-manuelpatino@example.net,1232,3,1
13769,2,luis-manuelpatino@example.net,1232,4,1
13770,1,luis-manuelpatino@example.net,1232,5,1
13771,4,juan-carlos74@example.com,1232,1,1
13772,1,juan-carlos74@example.com,1232,2,1
13773,1,juan-carlos74@example.com,1232,3,1
13774,1,juan-carlos74@example.com,1232,4,1
13775,3,juan-carlos74@example.com,1232,5,1
13776,3,lilia68@example.org,1232,1,1
13777,0,lilia68@example.org,1232,2,1
13778,1,lilia68@example.org,1232,3,1
13779,4,lilia68@example.org,1232,4,1
13780,1,lilia68@example.org,1232,5,1
13781,3,xmeraz@example.net,1232,1,1
13782,0,xmeraz@example.net,1232,2,1
13783,0,xmeraz@example.net,1232,3,1
13784,2,xmeraz@example.net,1232,4,1
13785,3,xmeraz@example.net,1232,5,1
13786,2,yzamora@example.org,1232,1,1
13787,0,yzamora@example.org,1232,2,1
13788,0,yzamora@example.org,1232,3,1
13789,4,yzamora@example.org,1232,4,1
13790,2,yzamora@example.org,1232,5,1
13791,4,pinedaaldo@example.com,1232,1,1
13792,0,pinedaaldo@example.com,1232,2,1
13793,0,pinedaaldo@example.com,1232,3,1
13794,3,pinedaaldo@example.com,1232,4,1
13795,2,pinedaaldo@example.com,1232,5,1
13796,5,gbriseno@example.net,1232,1,1
13797,1,gbriseno@example.net,1232,2,1
13798,0,gbriseno@example.net,1232,3,1
13799,2,gbriseno@example.net,1232,4,1
13800,2,gbriseno@example.net,1232,5,1
13801,2,ttoro@example.com,1232,1,1
13802,0,ttoro@example.com,1232,2,1
13803,1,ttoro@example.com,1232,3,1
13804,2,ttoro@example.com,1232,4,1
13805,2,ttoro@example.com,1232,5,1
13806,5,carrillodaniel@example.net,1232,1,1
13807,0,carrillodaniel@example.net,1232,2,1
13808,0,carrillodaniel@example.net,1232,3,1
13809,3,carrillodaniel@example.net,1232,4,1
13810,1,carrillodaniel@example.net,1232,5,1
13811,3,frida66@example.net,1232,1,1
13812,1,frida66@example.net,1232,2,1
13813,1,frida66@example.net,1232,3,1
13814,2,frida66@example.net,1232,4,1
13815,3,frida66@example.net,1232,5,1
13816,3,leonor86@example.com,1232,1,1
13817,1,leonor86@example.com,1232,2,1
13818,1,leonor86@example.com,1232,3,1
13819,2,leonor86@example.com,1232,4,1
13820,3,leonor86@example.com,1232,5,1
13821,4,villegasvictor@example.org,1232,1,1
13822,1,villegasvictor@example.org,1232,2,1
13823,1,villegasvictor@example.org,1232,3,1
13824,3,villegasvictor@example.org,1232,4,1
13825,3,villegasvictor@example.org,1232,5,1
13826,4,armando38@example.net,1232,1,1
13827,1,armando38@example.net,1232,2,1
13828,1,armando38@example.net,1232,3,1
13829,3,armando38@example.net,1232,4,1
13830,2,armando38@example.net,1232,5,1
13831,3,omar70@example.com,1232,1,1
13832,1,omar70@example.com,1232,2,1
13833,0,omar70@example.com,1232,3,1
13834,3,omar70@example.com,1232,4,1
13835,1,omar70@example.com,1232,5,1
13836,5,aangulo@example.com,1232,1,1
13837,0,aangulo@example.com,1232,2,1
13838,1,aangulo@example.com,1232,3,1
13839,1,aangulo@example.com,1232,4,1
13840,3,aangulo@example.com,1232,5,1
13841,2,mgastelum@example.net,1232,1,1
13842,1,mgastelum@example.net,1232,2,1
13843,0,mgastelum@example.net,1232,3,1
13844,2,mgastelum@example.net,1232,4,1
13845,2,mgastelum@example.net,1232,5,1
13846,3,lalonso@example.com,1232,1,1
13847,1,lalonso@example.com,1232,2,1
13848,1,lalonso@example.com,1232,3,1
13849,2,lalonso@example.com,1232,4,1
13850,2,lalonso@example.com,1232,5,1
13851,3,holguinasuncion@example.com,1232,1,1
13852,1,holguinasuncion@example.com,1232,2,1
13853,1,holguinasuncion@example.com,1232,3,1
13854,2,holguinasuncion@example.com,1232,4,1
13855,3,holguinasuncion@example.com,1232,5,1
13856,4,raquel03@example.org,1232,1,1
13857,0,raquel03@example.org,1232,2,1
13858,1,raquel03@example.org,1232,3,1
13859,2,raquel03@example.org,1232,4,1
13860,1,raquel03@example.org,1232,5,1
13861,2,rodolfo82@example.org,1232,1,1
13862,1,rodolfo82@example.org,1232,2,1
13863,0,rodolfo82@example.org,1232,3,1
13864,1,rodolfo82@example.org,1232,4,1
13865,2,rodolfo82@example.org,1232,5,1
13866,4,mariano37@example.com,1232,1,1
13867,1,mariano37@example.com,1232,2,1
13868,0,mariano37@example.com,1232,3,1
13869,1,mariano37@example.com,1232,4,1
13870,3,mariano37@example.com,1232,5,1
13871,3,cesarbatista@example.net,1232,1,1
13872,0,cesarbatista@example.net,1232,2,1
13873,1,cesarbatista@example.net,1232,3,1
13874,2,cesarbatista@example.net,1232,4,1
13875,3,cesarbatista@example.net,1232,5,1
13876,5,vergaraadalberto@example.org,1232,1,1
13877,0,vergaraadalberto@example.org,1232,2,1
13878,1,vergaraadalberto@example.org,1232,3,1
13879,4,vergaraadalberto@example.org,1232,4,1
13880,2,vergaraadalberto@example.org,1232,5,1
13881,2,tsosa@example.net,1232,1,1
13882,0,tsosa@example.net,1232,2,1
13883,1,tsosa@example.net,1232,3,1
13884,2,tsosa@example.net,1232,4,1
13885,3,tsosa@example.net,1232,5,1
13886,5,centenodiego@example.net,1232,1,1
13887,1,centenodiego@example.net,1232,2,1
13888,1,centenodiego@example.net,1232,3,1
13889,2,centenodiego@example.net,1232,4,1
13890,2,centenodiego@example.net,1232,5,1
13891,5,emilia50@example.net,1232,1,1
13892,1,emilia50@example.net,1232,2,1
13893,1,emilia50@example.net,1232,3,1
13894,2,emilia50@example.net,1232,4,1
13895,2,emilia50@example.net,1232,5,1
13896,2,mamador@example.com,1232,1,1
13897,0,mamador@example.com,1232,2,1
13898,1,mamador@example.com,1232,3,1
13899,2,mamador@example.com,1232,4,1
13900,2,mamador@example.com,1232,5,1
13901,2,tomas41@example.net,1232,1,1
13902,1,tomas41@example.net,1232,2,1
13903,0,tomas41@example.net,1232,3,1
13904,1,tomas41@example.net,1232,4,1
13905,3,tomas41@example.net,1232,5,1
13906,4,luis-manuel57@example.com,1232,1,1
13907,1,luis-manuel57@example.com,1232,2,1
13908,1,luis-manuel57@example.com,1232,3,1
13909,2,luis-manuel57@example.com,1232,4,1
13910,2,luis-manuel57@example.com,1232,5,1
13911,2,karinaquesada@example.org,1232,1,1
13912,0,karinaquesada@example.org,1232,2,1
13913,1,karinaquesada@example.org,1232,3,1
13914,1,karinaquesada@example.org,1232,4,1
13915,1,karinaquesada@example.org,1232,5,1
13916,2,luis-miguel95@example.org,1232,1,1
13917,0,luis-miguel95@example.org,1232,2,1
13918,0,luis-miguel95@example.org,1232,3,1
13919,4,luis-miguel95@example.org,1232,4,1
13920,1,luis-miguel95@example.org,1232,5,1
13921,2,menapilar@example.net,1232,1,1
13922,1,menapilar@example.net,1232,2,1
13923,0,menapilar@example.net,1232,3,1
13924,1,menapilar@example.net,1232,4,1
13925,2,menapilar@example.net,1232,5,1
13926,2,rebeca85@example.org,1232,1,1
13927,0,rebeca85@example.org,1232,2,1
13928,1,rebeca85@example.org,1232,3,1
13929,2,rebeca85@example.org,1232,4,1
13930,2,rebeca85@example.org,1232,5,1
13931,5,itzelcepeda@example.net,1232,1,1
13932,0,itzelcepeda@example.net,1232,2,1
13933,0,itzelcepeda@example.net,1232,3,1
13934,1,itzelcepeda@example.net,1232,4,1
13935,3,itzelcepeda@example.net,1232,5,1
13936,4,wjurado@example.com,1232,1,1
13937,1,wjurado@example.com,1232,2,1
13938,1,wjurado@example.com,1232,3,1
13939,4,wjurado@example.com,1232,4,1
13940,3,wjurado@example.com,1232,5,1
13941,4,oalmonte@example.org,1232,1,1
13942,0,oalmonte@example.org,1232,2,1
13943,0,oalmonte@example.org,1232,3,1
13944,1,oalmonte@example.org,1232,4,1
13945,3,oalmonte@example.org,1232,5,1
13946,2,pchavarria@example.com,1232,1,1
13947,1,pchavarria@example.com,1232,2,1
13948,1,pchavarria@example.com,1232,3,1
13949,1,pchavarria@example.com,1232,4,1
13950,3,pchavarria@example.com,1232,5,1
13951,5,tvillagomez@example.net,1232,1,1
13952,1,tvillagomez@example.net,1232,2,1
13953,0,tvillagomez@example.net,1232,3,1
13954,4,tvillagomez@example.net,1232,4,1
13955,3,tvillagomez@example.net,1232,5,1
13956,3,helenaestrada@example.com,1232,1,1
13957,0,helenaestrada@example.com,1232,2,1
13958,1,helenaestrada@example.com,1232,3,1
13959,4,helenaestrada@example.com,1232,4,1
13960,1,helenaestrada@example.com,1232,5,1
13961,2,delia78@example.com,1232,1,1
13962,1,delia78@example.com,1232,2,1
13963,0,delia78@example.com,1232,3,1
13964,3,delia78@example.com,1232,4,1
13965,2,delia78@example.com,1232,5,1
13966,3,isabelrosales@example.com,1232,1,1
13967,1,isabelrosales@example.com,1232,2,1
13968,1,isabelrosales@example.com,1232,3,1
13969,4,isabelrosales@example.com,1232,4,1
13970,3,isabelrosales@example.com,1232,5,1
13971,4,ffonseca@example.net,1232,1,1
13972,0,ffonseca@example.net,1232,2,1
13973,1,ffonseca@example.net,1232,3,1
13974,4,ffonseca@example.net,1232,4,1
13975,2,ffonseca@example.net,1232,5,1
13976,3,raulrosas@example.org,1232,1,1
13977,0,raulrosas@example.org,1232,2,1
13978,0,raulrosas@example.org,1232,3,1
13979,1,raulrosas@example.org,1232,4,1
13980,3,raulrosas@example.org,1232,5,1
13981,2,psaldivar@example.com,1232,1,1
13982,1,psaldivar@example.com,1232,2,1
13983,1,psaldivar@example.com,1232,3,1
13984,2,psaldivar@example.com,1232,4,1
13985,3,psaldivar@example.com,1232,5,1
13986,4,jose-mariacollado@example.net,1232,1,1
13987,1,jose-mariacollado@example.net,1232,2,1
13988,1,jose-mariacollado@example.net,1232,3,1
13989,4,jose-mariacollado@example.net,1232,4,1
13990,3,jose-mariacollado@example.net,1232,5,1
13991,2,regaladomaximiliano@example.com,1232,1,1
13992,1,regaladomaximiliano@example.com,1232,2,1
13993,1,regaladomaximiliano@example.com,1232,3,1
13994,2,regaladomaximiliano@example.com,1232,4,1
13995,3,regaladomaximiliano@example.com,1232,5,1
13996,5,luisaalcantar@example.com,1232,1,1
13997,1,luisaalcantar@example.com,1232,2,1
13998,1,luisaalcantar@example.com,1232,3,1
13999,2,luisaalcantar@example.com,1232,4,1
14000,3,luisaalcantar@example.com,1232,5,1
14001,4,modesto43@example.org,707,1,1
14002,1,modesto43@example.org,707,2,1
14003,0,modesto43@example.org,707,3,1
14004,2,modesto43@example.org,707,4,1
14005,2,modesto43@example.org,707,5,1
14006,2,teresa91@example.org,707,1,1
14007,1,teresa91@example.org,707,2,1
14008,0,teresa91@example.org,707,3,1
14009,3,teresa91@example.org,707,4,1
14010,2,teresa91@example.org,707,5,1
14011,3,aracelide-leon@example.org,707,1,1
14012,1,aracelide-leon@example.org,707,2,1
14013,1,aracelide-leon@example.org,707,3,1
14014,3,aracelide-leon@example.org,707,4,1
14015,3,aracelide-leon@example.org,707,5,1
14016,4,oscarbetancourt@example.com,707,1,1
14017,1,oscarbetancourt@example.com,707,2,1
14018,1,oscarbetancourt@example.com,707,3,1
14019,1,oscarbetancourt@example.com,707,4,1
14020,3,oscarbetancourt@example.com,707,5,1
14021,5,normavillareal@example.net,707,1,1
14022,1,normavillareal@example.net,707,2,1
14023,1,normavillareal@example.net,707,3,1
14024,3,normavillareal@example.net,707,4,1
14025,2,normavillareal@example.net,707,5,1
14026,5,roybalestela@example.net,707,1,1
14027,1,roybalestela@example.net,707,2,1
14028,0,roybalestela@example.net,707,3,1
14029,4,roybalestela@example.net,707,4,1
14030,2,roybalestela@example.net,707,5,1
14031,5,ysamaniego@example.org,707,1,1
14032,1,ysamaniego@example.org,707,2,1
14033,0,ysamaniego@example.org,707,3,1
14034,1,ysamaniego@example.org,707,4,1
14035,1,ysamaniego@example.org,707,5,1
14036,4,adelaroybal@example.com,707,1,1
14037,0,adelaroybal@example.com,707,2,1
14038,1,adelaroybal@example.com,707,3,1
14039,4,adelaroybal@example.com,707,4,1
14040,3,adelaroybal@example.com,707,5,1
14041,5,gmadera@example.org,707,1,1
14042,1,gmadera@example.org,707,2,1
14043,1,gmadera@example.org,707,3,1
14044,2,gmadera@example.org,707,4,1
14045,3,gmadera@example.org,707,5,1
14046,2,irosas@example.com,707,1,1
14047,1,irosas@example.com,707,2,1
14048,0,irosas@example.com,707,3,1
14049,2,irosas@example.com,707,4,1
14050,2,irosas@example.com,707,5,1
14051,5,esther14@example.com,707,1,1
14052,0,esther14@example.com,707,2,1
14053,0,esther14@example.com,707,3,1
14054,4,esther14@example.com,707,4,1
14055,2,esther14@example.com,707,5,1
14056,5,paola60@example.org,707,1,1
14057,1,paola60@example.org,707,2,1
14058,1,paola60@example.org,707,3,1
14059,2,paola60@example.org,707,4,1
14060,2,paola60@example.org,707,5,1
14061,4,lorenzopuente@example.org,707,1,1
14062,0,lorenzopuente@example.org,707,2,1
14063,0,lorenzopuente@example.org,707,3,1
14064,1,lorenzopuente@example.org,707,4,1
14065,1,lorenzopuente@example.org,707,5,1
14066,4,ccandelaria@example.org,707,1,1
14067,0,ccandelaria@example.org,707,2,1
14068,0,ccandelaria@example.org,707,3,1
14069,2,ccandelaria@example.org,707,4,1
14070,1,ccandelaria@example.org,707,5,1
14071,4,ecalderon@example.net,707,1,1
14072,1,ecalderon@example.net,707,2,1
14073,1,ecalderon@example.net,707,3,1
14074,3,ecalderon@example.net,707,4,1
14075,2,ecalderon@example.net,707,5,1
14076,3,qapodaca@example.org,707,1,1
14077,1,qapodaca@example.org,707,2,1
14078,1,qapodaca@example.org,707,3,1
14079,1,qapodaca@example.org,707,4,1
14080,3,qapodaca@example.org,707,5,1
14081,5,valejandro@example.org,707,1,1
14082,1,valejandro@example.org,707,2,1
14083,0,valejandro@example.org,707,3,1
14084,1,valejandro@example.org,707,4,1
14085,2,valejandro@example.org,707,5,1
14086,2,esteban04@example.net,707,1,1
14087,0,esteban04@example.net,707,2,1
14088,0,esteban04@example.net,707,3,1
14089,1,esteban04@example.net,707,4,1
14090,3,esteban04@example.net,707,5,1
14091,3,granadoesparta@example.net,707,1,1
14092,1,granadoesparta@example.net,707,2,1
14093,1,granadoesparta@example.net,707,3,1
14094,2,granadoesparta@example.net,707,4,1
14095,2,granadoesparta@example.net,707,5,1
14096,3,del-rioabigail@example.org,707,1,1
14097,0,del-rioabigail@example.org,707,2,1
